id,weather_state_name,weather_state_abbr,wind_direction_compass,created,applicable_date,min_temp,max_temp,the_temp,wind_speed,wind_direction,air_pressure,humidity,visibility,predictability
6.31E+15,Light Rain,lr,WSW,2016-06-11 15:48:48.312840+00:00,6/11/2016,26.67,34.72666667,33.05,7.990851,250.0690064,1008,73,7.96908554,75
6.46E+15,Light Rain,lr,WSW,2016-06-12 15:51:47.245090+00:00,6/12/2016,25.17,31.905,28.84,7.124673212,236.894187,1001.07,78,6.526572318,75
6.18E+15,Light Rain,lr,SW,2016-06-13 15:55:48.458030+00:00,6/13/2016,25.635,31.7975,29.235,7.070989609,235.7571644,1013.285,80,5.142157301,75
5.38E+15,Heavy Rain,hr,SW,2016-06-14 16:00:49.221970+00:00,6/14/2016,24.865,31.0275,28.4,6.493374888,235.5334371,999.765,78,10.64533127,77
4.65E+15,Heavy Rain,hr,WSW,2016-06-15 16:04:47.772310+00:00,6/15/2016,23.7525,30.9225,27.7,5.541062228,247.0759242,998.715,75,11.31579078,77
4.63E+15,Light Rain,lr,SW,2016-06-16 16:04:48.241600+00:00,6/16/2016,25.8825,31.5075,28.535,4.467740931,221.6800775,1012.945,80,10.89015152,75
5.32E+15,Heavy Rain,hr,WSW,2016-06-17 16:04:47.622460+00:00,6/17/2016,26.06,32.2325,29.68,3.493934502,237.821037,1013.825,74,8.161399924,77
4.70E+15,Light Rain,lr,W,2016-06-18 16:05:46.956020+00:00,6/18/2016,25.915,31.9025,29.44,3.550375299,265.1266501,1000.995,74,10.35204406,75
5.27E+15,Heavy Rain,hr,ESE,2016-06-19 16:06:47.348970+00:00,6/19/2016,24.3725,29.9475,26.185,3.887355138,110.3756299,999.935,85,10.74071174,77
4.79E+15,Light Rain,lr,SW,2016-06-20 16:11:48.045350+00:00,6/20/2016,24.58,29.23,25.475,2.45361082,231.3409393,999.615,86,10.17961356,75
5.37E+15,Showers,s,S,2016-06-21 16:12:48.119410+00:00,6/21/2016,24.86,29.8875,27.71,3.69271945,187.848519,1013.05,82,5.899608785,73
6.19E+15,Heavy Rain,hr,WSW,2016-06-22 16:12:48.178470+00:00,6/22/2016,24.825,29.34,26.655,6.391313242,251.4967243,1012.955,85,6.514766265,77
4.94E+15,Light Rain,lr,SW,2016-06-23 16:12:50.645950+00:00,6/23/2016,24.355,28.3625,25.575,5.66078015,214.6660008,1000.33,85,7.00192128,75
6.61E+15,Heavy Rain,hr,SSW,2016-06-24 16:12:47.771160+00:00,6/24/2016,24.27,30.21,27.81,4.325175972,212.07764,1000.445,80,8.54478595,77
6.29E+15,Light Rain,lr,WSW,2016-06-25 16:12:48.570560+00:00,6/25/2016,25.4425,30.6025,29.35,4.892985031,245.4288709,1001.56,81,11.12254434,75
5.45E+15,Heavy Rain,hr,W,2016-06-26 16:12:47.895250+00:00,6/26/2016,25.3925,28.975,27.495,5.494494954,272.1806107,1014.26,90,5.051747793,77
5.84E+15,Light Rain,lr,WSW,2016-06-27 16:14:47.472570+00:00,6/27/2016,24.805,27.42,26.075,6.223515014,254.7686688,1013.04,91,7.772110873,75
4.51E+15,Light Rain,lr,SSW,2016-06-28 16:14:48.150680+00:00,6/28/2016,25.0325,27.395,27.575,6.316657701,203.4371282,1013.915,94,8.368627217,75
5.65E+15,Heavy Rain,hr,SW,2016-06-29 16:14:47.782160+00:00,6/29/2016,25.3475,29.7725,28.67,7.245033038,217.9171916,1002.52,87,6.526572318,77
5.89E+15,Heavy Rain,hr,SSW,2016-06-30 16:14:48.997530+00:00,6/30/2016,25.45,30.9275,28.885,5.362759719,195.2950572,1015.185,84,10.51857154,77
6.71E+15,Light Rain,lr,SW,2016-07-01 16:14:47.561950+00:00,7/1/2016,25.9475,31.3925,29.64,4.529113067,217.8734683,1001.175,80,7.591602541,75
4.67E+15,Heavy Rain,hr,SSW,2016-07-02 16:18:48.533530+00:00,7/2/2016,25.74,31.41,29.36,4.837863544,204.8044681,1015.125,79,5.979144297,77
6.12E+15,Heavy Cloud,hc,WSW,2016-07-03 16:19:48.346900+00:00,7/3/2016,25.7975,32.2925,30.54,4.574929411,257.2545889,1001.56,73,11.18872037,71
5.95E+15,Showers,s,W,2016-07-04 16:20:47.862390+00:00,7/4/2016,26.3625,33.22,31.265,6.129481309,263.9740917,1000.07,77,5.432959019,73
4.74E+15,Heavy Rain,hr,W,2016-07-05 16:20:49.684450+00:00,7/5/2016,25.25,31.5575,28.8,5.090746145,266.4555101,1012.88,82,4.676128907,77
5.39E+15,Light Rain,lr,W,2016-07-06 16:20:47.633990+00:00,7/6/2016,25.5775,29.93,28.515,6.077454726,259.6304933,1013.16,88,7.552456156,75
5.91E+15,Light Rain,lr,WSW,2016-07-07 16:20:47.743380+00:00,7/7/2016,25.1875,30.2775,28.35,6.806687505,236.3569938,1000.245,87,7.615525332,75
6.70E+15,Light Rain,lr,WSW,2016-07-08 16:20:48.387580+00:00,7/8/2016,25.5475,30.1375,28.55,8.488625881,257.5029749,999.45,80,11.29062525,75
5.09E+15,Light Rain,lr,W,2016-07-09 16:22:47.983210+00:00,7/9/2016,25.895,31.4275,29.18,8.764433142,266.9480756,999.73,84,10.881763,75
5.61E+15,Light Rain,lr,WSW,2016-07-10 16:22:47.699640+00:00,7/10/2016,26.085,30.7525,28.8,9.793101602,247.8013436,999.405,84,10.90723922,75
4.64E+15,Light Rain,lr,WSW,2016-07-11 16:22:49.783480+00:00,7/11/2016,25.2425,30.08,28.24,7.795979072,248.2757299,1013.145,89,9.979842719,75
5.75E+15,Light Rain,lr,WSW,2016-07-12 16:25:50.137280+00:00,7/12/2016,25.6475,30.805,29.06,6.931764417,245.4938515,1013.235,85,10.76525591,75
6.06E+15,Light Rain,lr,SW,2016-07-13 16:31:49.135430+00:00,7/13/2016,24.9075,30.6325,28.085,6.223806551,216.6871182,1013.56,82,6.053087469,75
5.11E+15,Heavy Rain,hr,S,2016-07-14 16:32:47.773210+00:00,7/14/2016,26.04,31.045,29.175,5.473358381,189.3738148,1000.075,82,4.367928796,77
5.63E+15,Light Rain,lr,SSW,2016-07-15 16:32:47.539300+00:00,7/15/2016,25.8225,31.37,29.205,4.336253527,205.8742106,1000.61,78,5.80329625,75
5.33E+15,Heavy Rain,hr,SSW,2016-07-16 16:32:47.373860+00:00,7/16/2016,25.72,31.6875,29.1,3.848948585,208.7376224,1002.04,79,10.75779945,77
6.70E+15,Light Rain,lr,SSW,2016-07-17 16:32:47.836050+00:00,7/17/2016,25.9375,31.7025,29.23,4.246660243,191.4558924,1001.225,82,8.029979917,75
5.08E+15,Light Rain,lr,S,2016-07-18 16:32:47.189430+00:00,7/18/2016,25.4875,30.8375,28.045,6.085095855,180.4638985,1000.22,82,6.764557484,75
5.26E+15,Heavy Rain,hr,S,2016-07-19 16:33:48.447690+00:00,7/19/2016,25.6475,31.2275,28.885,4.934906577,172.0448116,1001.325,81,8.572747654,77
6.65E+15,Light Rain,lr,S,2016-07-20 16:33:47.315970+00:00,7/20/2016,25.9125,32.4675,31.5,5.400741628,171.3887835,1009.295,79,10.11592301,75
6.28E+15,Heavy Rain,hr,SE,2016-07-21 16:34:48.153440+00:00,7/21/2016,25.1425,31.0975,28.36,4.527552179,145.3583543,1002.065,80,7.154467907,77
6.03E+15,Showers,s,SE,2016-07-22 16:34:47.483290+00:00,7/22/2016,26.2825,31.8625,29.91,5.614408699,140.1337378,1002.245,80,11.02405701,73
5.18E+15,Light Rain,lr,SSE,2016-07-23 16:35:48.048910+00:00,7/23/2016,25.6025,31.59,29.27,3.995185987,162.0545767,1014.125,73,10.56983467,75
5.71E+15,Light Rain,lr,SW,2016-07-24 16:35:49.538830+00:00,7/24/2016,24.9425,33.035,30.255,3.326849512,215.7606055,1000.375,73,10.51919291,75
4.87E+15,Light Rain,lr,W,2016-07-25 16:35:47.829880+00:00,7/25/2016,25.5675,32.9325,31.29,4.651313318,277.7010661,1000.41,75,5.912346894,75
4.88E+15,Heavy Rain,hr,W,2016-07-26 16:35:50.038360+00:00,7/26/2016,24.77,30.2925,28.46,6.172113802,263.1171446,999.1,83,9.095942198,77
5.49E+15,Heavy Rain,hr,WSW,2016-07-27 16:35:48.736640+00:00,7/27/2016,24.33,29.8725,26.795,5.234516997,236.4974976,1012.665,81,10.9982701,77
5.88E+15,Light Rain,lr,SSW,2016-07-28 16:35:47.716800+00:00,7/28/2016,24.67,30.715,28.505,5.583293476,211.343671,999.58,78,8.741139247,75
5.04E+15,Light Rain,lr,SW,2016-07-29 16:35:48.004350+00:00,7/29/2016,25.0025,30.505,28.38,5.200804168,221.790105,1000.595,77,7.956968802,75
5.55E+15,Light Rain,lr,WNW,2016-07-30 16:35:47.495920+00:00,7/30/2016,26.0975,32.9225,32.005,5.674770363,287.5121339,1012.95,75,8.259265887,75
6.23E+15,Showers,s,NW,2016-07-31 16:35:47.614000+00:00,7/31/2016,25.3625,32.61,31.835,8.947943,305.3847923,1011.15,69,5.424570508,73
5.42E+15,Heavy Rain,hr,WNW,2016-08-01 16:35:48.784490+00:00,8/1/2016,24.3525,31.27,29.29,7.392229533,288.4636012,996.445,75,5.92042472,77
4.91E+15,Heavy Rain,hr,W,2016-08-02 16:36:47.309210+00:00,8/2/2016,25.97,31.14,30.685,8.665287122,263.8159532,1009.105,84,3.99728088,77
4.76E+15,Light Rain,lr,WSW,2016-08-03 16:36:52.035280+00:00,8/3/2016,25.955,30.3825,28.775,7.780431886,243.814592,997.43,90,6.684089915,75
6.71E+15,Light Rain,lr,SW,2016-08-04 16:44:48.074330+00:00,8/4/2016,24.025,28.125,25.085,7.629922837,227.3004137,999.94,87,10.11561232,75
5.76E+15,Light Rain,lr,WSW,2016-08-05 16:44:48.096200+00:00,8/5/2016,23.8275,29.55,26.415,6.191941292,248.3900168,1000.475,85,7.688225762,75
6.13E+15,Light Rain,lr,W,2016-08-06 16:45:48.276070+00:00,8/6/2016,24.8825,30.5875,28.685,7.481066,259.4558312,1012.55,80,10.71275004,75
5.91E+15,Light Rain,lr,WSW,2016-08-07 16:46:49.317800+00:00,8/7/2016,23.6275,28.825,26.26,10.28827877,248.6737678,999.63,82,8.657254136,75
5.83E+15,Light Rain,lr,WSW,2016-08-08 16:49:48.241840+00:00,8/8/2016,24.0875,30.2025,26.755,9.141398839,252.8138517,1000.05,81,8.828752585,75
5.72E+15,Heavy Rain,hr,WSW,2016-08-09 16:50:47.330270+00:00,8/9/2016,23.9975,29.9525,26.94,8.723185001,248.9967447,998.79,80,7.84636473,77
6.66E+15,Light Rain,lr,W,2016-08-10 16:51:48.232820+00:00,8/10/2016,24.69,30.1425,26.435,9.507508155,259.2885778,998.81,82,5.556301201,75
5.06E+15,Light Rain,lr,WSW,2016-08-11 16:51:48.063680+00:00,8/11/2016,24.4925,29.445,25.83,9.470114832,250.3218194,999.465,87,10.17277847,75
4.77E+15,Heavy Rain,hr,WSW,2016-08-12 16:52:48.496610+00:00,8/12/2016,25.8225,31.0775,28.64,10.67034422,240.5148056,1012.005,83,6.502649527,77
6.45E+15,Light Rain,lr,WSW,2016-08-13 16:52:47.846600+00:00,8/13/2016,25.9475,30.645,28.895,11.22423934,240.5315731,1011.825,78,6.59834069,75
5.93E+15,Light Rain,lr,WSW,2016-08-14 16:52:47.772060+00:00,8/14/2016,24.9175,30.145,26.905,10.77154644,243.1377511,997.885,81,8.653836594,75
4.89E+15,Light Rain,lr,WSW,2016-08-15 16:52:47.970420+00:00,8/15/2016,24.825,29.86,26.865,11.04646818,239.0995771,997.055,82,11.41489949,75
6.05E+15,Light Rain,lr,WSW,2016-08-16 16:54:47.831120+00:00,8/16/2016,26.2675,31.43,29.905,10.75800716,240.7304743,1010.575,76,11.03803786,75
6.31E+15,Light Rain,lr,WSW,2016-08-17 16:55:47.644110+00:00,8/17/2016,25.0325,29.86,26.56,10.46097981,242.9194968,997.76,84,5.785276485,75
4.73E+15,Light Rain,lr,WSW,2016-08-18 16:56:47.534620+00:00,8/18/2016,26.055,31.7625,29.7,12.05876644,242.749073,1009.545,75,5.356219677,75
6.74E+15,Light Rain,lr,SW,2016-08-19 16:59:47.664870+00:00,8/19/2016,25.935,31.0425,28.685,11.24965094,227.6029965,1010.565,79,7.059708801,75
4.65E+15,Light Rain,lr,SW,2016-08-20 17:00:48.247960+00:00,8/20/2016,25.8375,31.6625,29.895,7.386841794,229.9777591,1011.69,74,6.018912054,75
5.66E+15,Showers,s,W,2016-08-21 17:00:51.045610+00:00,8/21/2016,26.2175,32.9875,31.145,7.218450341,260.3611446,1011.25,78,8.464007695,73
5.99E+15,Light Rain,lr,WSW,2016-08-22 17:00:48.470970+00:00,8/22/2016,25.855,31.4425,28.985,7.899796661,239.1918653,997.935,80,6.173322795,75
6.52E+15,Light Rain,lr,WSW,2016-08-23 17:01:47.610060+00:00,8/23/2016,26.245,31.58,29.41,6.689059082,252.2457012,1010.445,86,7.627952756,75
4.70E+15,Heavy Rain,hr,SW,2016-08-24 17:01:48.490460+00:00,8/24/2016,26.0825,31.305,29.49,6.947660423,229.3182205,1009.475,83,4.991164102,77
6.09E+15,Light Rain,lr,SW,2016-08-25 17:01:47.628020+00:00,8/25/2016,26.1475,31.5625,29.38,6.771337206,225.9978038,1011.42,83,4.646924461,75
5.28E+15,Heavy Rain,hr,SW,2016-08-26 17:04:48.241930+00:00,8/26/2016,25.6825,31.365,28.605,5.333621348,226.6079133,1013.275,84,4.708750895,77
6.38E+15,Light Rain,lr,SW,2016-08-27 17:16:47.815580+00:00,8/27/2016,26.8825,32.735,31.115,4.994181501,236.0807798,1001.5,81,6.963396266,75
5.05E+15,Light Rain,lr,SW,2016-08-28 17:16:48.026300+00:00,8/28/2016,26.035,31.9975,29.545,5.558899481,230.9518471,1000.765,80,10.83081057,75
5.16E+15,Light Rain,lr,SW,2016-08-29 17:16:48.125140+00:00,8/29/2016,25.54,30.4425,28.245,6.214257186,217.0383954,1013.49,85,8.733993478,75
5.59E+15,Light Rain,lr,SW,2016-08-30 17:16:48.547230+00:00,8/30/2016,26.0675,31.22,29,5.225967562,223.9273267,1001.83,85,7.658089259,75
5.79E+15,Light Rain,lr,WSW,2016-08-31 17:26:47.541070+00:00,8/31/2016,25.565,31.73,29.27,5.283962806,237.2350127,1002.77,79,10.75376054,75
6.20E+15,Light Rain,lr,W,2016-09-01 17:31:48.889150+00:00,9/1/2016,25.665,33.0975,31.515,5.693433843,271.2981331,1000.335,75,5.964542074,75
4.72E+15,Light Rain,lr,W,2016-09-02 17:34:49.121450+00:00,9/2/2016,26.045,32.045,30.13,8.108175736,270.9834361,1013.53,82,4.953571145,75
5.82E+15,Light Rain,lr,W,2016-09-03 17:36:48.895620+00:00,9/3/2016,26.03,31.725,29.485,8.597254673,263.2954633,1013.185,77,8.45592987,75
6.71E+15,Light Rain,lr,W,2016-09-04 17:38:47.663960+00:00,9/4/2016,24.815,32.38,29.835,7.878266482,269.6969343,1013.225,68,6.805567983,75
5.33E+15,Light Rain,lr,W,2016-09-05 17:38:48.358160+00:00,9/5/2016,26.3275,31.875,29.56,6.623240587,265.1998863,1000.175,83,5.317694663,75
6.05E+15,Light Rain,lr,SW,2016-09-06 17:38:47.823070+00:00,9/6/2016,25.635,30.8775,29.055,7.411344214,224.66889,1000.195,85,5.734013362,75
6.09E+15,Light Rain,lr,SSW,2016-09-07 17:38:47.616120+00:00,9/7/2016,25.625,30.32,28.075,7.230948392,200.913766,1001.75,86,7.609000935,75
4.89E+15,Light Rain,lr,SSW,2016-09-08 17:39:47.261060+00:00,9/8/2016,24.565,29.6675,26.6,6.467441867,211.5836145,1016.4,87,10.76712002,75
5.91E+15,Light Rain,lr,WSW,2016-09-09 17:39:48.303880+00:00,9/9/2016,25.0175,31.1525,29.405,6.251880577,252.3581224,1001.36,80,5.984736638,75
5.67E+15,Light Rain,lr,WSW,2016-09-10 14:40:49.182990+00:00,9/10/2016,24.6725,31.6275,30.3,7.095808664,254.3124771,999.97,78,10.35049063,75
6.04E+15,Light Rain,lr,W,2016-09-11 14:40:47.846970+00:00,9/11/2016,23.5325,29.255,26.815,6.337798034,266.4697114,998.45,83,6.893492007,75
6.74E+15,Heavy Rain,hr,WSW,2016-09-12 14:41:48.192050+00:00,9/12/2016,23.7775,26.62,26.11,7.55889402,251.989291,999.16,91,7.130545117,77
6.52E+15,Light Rain,lr,WSW,2016-09-13 14:47:47.759040+00:00,9/13/2016,24.9025,28.985,28.845,9.460552496,244.3176028,1012.13,85,10.56113547,75
4.83E+15,Light Rain,lr,WSW,2016-09-14 14:52:48.122710+00:00,9/14/2016,24.685,31.1125,29.75,8.062154512,251.350461,1012.83,80,11.52519287,75
6.45E+15,Light Rain,lr,W,2016-09-15 14:55:53.216920+00:00,9/15/2016,24.8675,31.2525,29.245,7.963788635,264.8952057,1012.655,82,10.97434731,75
4.92E+15,Light Rain,lr,W,2016-09-16 14:55:55.522240+00:00,9/16/2016,24.825,30.6625,28.61,7.696094401,268.9056082,1012.055,82,5.89215233,75
6.66E+15,Heavy Rain,hr,W,2016-09-17 15:01:49.404750+00:00,9/17/2016,25.84,31.3925,30.045,5.807325307,271.2573267,1012.58,85,6.076388889,77
4.51E+15,Light Rain,lr,W,2016-09-18 15:05:47.753340+00:00,9/18/2016,25.255,30.5425,28.52,5.004684373,263.2466788,1011.595,86,10.3964721,75
6.41E+15,Light Rain,lr,WSW,2016-09-19 15:09:47.744470+00:00,9/19/2016,24.475,29.6025,26.845,4.088881655,244.3346857,1010.93,86,4.91722093,75
5.26E+15,Heavy Rain,hr,SW,2016-09-20 15:17:49.674880+00:00,9/20/2016,25.185,30.2825,27.065,4.031614881,231.2870696,1011.925,86,4.481639724,77
4.79E+15,Heavy Rain,hr,WSW,2016-09-21 15:19:48.200910+00:00,9/21/2016,24.28,30.09,27.485,2.795311835,250.9353132,1012.265,81,10.74661477,77
5.22E+15,Heavy Rain,hr,SSW,2016-09-22 15:31:48.496010+00:00,9/22/2016,24.505,29.1975,26.405,5.06789575,191.415827,1012.655,85,7.702827985,77
5.91E+15,Light Rain,lr,SSW,2016-09-23 15:33:48.352080+00:00,9/23/2016,24.5775,28.9125,26.98,5.279357338,209.0688972,1011.945,85,10.39460799,75
4.70E+15,Heavy Rain,hr,SW,2016-09-24 15:34:47.441400+00:00,9/24/2016,24.7675,29.9525,27.805,4.568671666,222.1293591,1011.72,84,5.067903444,77
5.79E+15,Light Rain,lr,WSW,2016-09-25 15:34:47.358620+00:00,9/25/2016,24.38,30.1075,27.565,4.501399308,244.9681702,1012.11,81,6.424667442,75
6.49E+15,Light Rain,lr,WSW,2016-09-26 15:34:48.118640+00:00,9/26/2016,25.355,30.7225,28.12,4.419966659,253.4820524,1012.54,84,10.41697735,75
5.09E+15,Light Rain,lr,W,2016-09-27 15:34:49.074580+00:00,9/27/2016,25.4575,30.57,27.905,3.579669548,274.2555133,1012.18,85,10.31351905,75
5.68E+15,Light Rain,lr,WSW,2016-09-28 15:38:50.172280+00:00,9/28/2016,25.01,29.8025,27.815,4.881547675,243.7535475,1012.35,85,9.683759345,75
4.84E+15,Light Rain,lr,WSW,2016-09-29 15:41:48.707170+00:00,9/29/2016,24.745,28.88,26.42,5.177956857,250.8048678,1011.81,88,8.088078124,75
6.28E+15,Heavy Rain,hr,WNW,2016-09-30 15:47:47.626620+00:00,9/30/2016,24.8775,29.7075,27.61,5.204343983,284.0470185,1011.55,86,4.597836137,77
5.26E+15,Light Rain,lr,W,2016-10-01 15:50:47.638910+00:00,10/1/2016,25.27,30.1375,28.23,4.778135279,279.6615251,1012.77,84,10.60867037,75
5.44E+15,Heavy Rain,hr,WSW,2016-10-02 15:51:47.558990+00:00,10/2/2016,25.07,29.305,26.735,3.144424327,255.606063,1012.975,87,6.62940925,77
4.90E+15,Light Rain,lr,SW,2016-10-03 15:51:47.398280+00:00,10/3/2016,25.0075,29.7775,27.19,4.582595489,227.4787914,1013.175,89,9.270858188,75
6.29E+15,Light Rain,lr,WSW,2016-10-04 15:51:46.718770+00:00,10/4/2016,24.9,29.715,27.11,3.970188887,245.8557085,1012.64,87,10.05875686,75
6.41E+15,Light Rain,lr,SW,2016-10-05 15:51:48.415250+00:00,10/5/2016,24.9625,29.64,27.73,4.471675107,231.3887661,1011.89,85,8.292819932,75
4.55E+15,Light Rain,lr,SW,2016-10-06 15:54:48.556130+00:00,10/6/2016,24.705,28.7225,25.875,4.744775495,224.3864736,1013.285,91,9.090039171,75
6.74E+15,Heavy Rain,hr,W,2016-10-07 15:57:47.280490+00:00,10/7/2016,24.365,28.58,25.8,4.719475586,264.8335979,1014.25,88,6.847199853,77
6.05E+15,Heavy Rain,hr,W,2016-10-08 15:57:47.880080+00:00,10/8/2016,24.615,28.8375,26.675,4.844167548,266.003984,1014.69,89,9.979221347,77
5.75E+15,Heavy Rain,hr,WSW,2016-10-09 15:57:48.352280+00:00,10/9/2016,24.5075,29.24,26.5,3.643562484,244.6485949,1013.445,86,7.571407977,77
6.05E+15,Heavy Rain,hr,SW,2016-10-10 15:57:48.606880+00:00,10/10/2016,24.9025,28.835,26.935,2.347741864,231.4155306,1012.465,88,5.107981886,77
6.69E+15,Light Rain,lr,SE,2016-10-11 15:57:48.146980+00:00,10/11/2016,24.6275,28.8525,26.405,2.553722563,125.1772358,1012.13,89,6.629719936,75
6.18E+15,Light Rain,lr,WSW,2016-10-12 15:57:47.620300+00:00,10/12/2016,24.49,29.115,27.095,3.685628444,244.3400472,1011.76,89,4.129632944,75
6.32E+15,Light Rain,lr,S,2016-10-13 15:57:48.114810+00:00,10/13/2016,24.6475,29.275,27.34,3.377362863,178.721658,1011.12,84,10.43592917,75
5.49E+15,Light Rain,lr,S,2016-10-14 15:57:49.382850+00:00,10/14/2016,24.9825,29.6725,27.35,4.461700557,184.9922582,1011.05,87,7.068407997,75
4.76E+15,Light Rain,lr,S,2016-10-15 15:59:48.769860+00:00,10/15/2016,25.575,29.4675,27.625,3.94651804,188.145396,1012.175,89,3.892890519,75
4.60E+15,Heavy Rain,hr,SW,2016-10-16 15:59:47.467560+00:00,10/16/2016,24.485,28.6175,26.42,2.666361296,229.5850033,1011.265,87,5.141846616,77
5.81E+15,Heavy Rain,hr,WSW,2016-10-17 16:02:58.204140+00:00,10/17/2016,24.34,28.77,26.175,3.94598334,251.0803437,1011.225,89,6.759586515,77
4.95E+15,Light Rain,lr,WSW,2016-10-18 16:08:48.451040+00:00,10/18/2016,24.7925,28.63,26.25,4.893004758,239.9028057,1012.575,90,9.757702517,75
5.19E+15,Light Rain,lr,WSW,2016-10-19 16:09:49.880410+00:00,10/19/2016,24.5575,28.79,26.31,5.992729171,237.8996547,1012.27,89,7.744459854,75
6.02E+15,Light Rain,lr,WSW,2016-10-20 16:12:48.570580+00:00,10/20/2016,24.8675,29.275,26.9,6.380484233,248.6474439,1012.975,89,10.13704963,75
6.53E+15,Light Rain,lr,WSW,2016-10-21 16:15:47.736820+00:00,10/21/2016,24.5075,28.8775,26.93,4.652043991,241.1302192,1014.26,89,9.912423944,75
5.05E+15,Light Rain,lr,WNW,2016-10-22 16:15:50.514930+00:00,10/22/2016,24.5775,29.235,26.895,4.5144068,288.0324953,1014.345,88,10.05098972,75
4.88E+15,Heavy Rain,hr,NW,2016-10-23 16:16:48.655960+00:00,10/23/2016,24.3275,29.3575,26.465,3.524395528,310.2073128,1013.94,87,10.34489829,77
4.89E+15,Light Rain,lr,S,2016-10-24 16:20:48.695990+00:00,10/24/2016,24.505,27.88,26.37,3.40705317,179.0082273,1013.665,88,7.537853933,75
5.68E+15,Light Rain,lr,ESE,2016-10-25 16:24:47.972540+00:00,10/25/2016,24.39,29.4375,27.46,3.826755896,119.4081771,1012.655,88,4.971280223,75
5.82E+15,Showers,s,ESE,2016-10-26 16:34:49.029640+00:00,10/26/2016,24.6075,29.215,27.125,8.05193559,111.8007836,1016.485,84,5.412143084,73
4.95E+15,Light Rain,lr,SE,2016-10-27 16:35:48.111490+00:00,10/27/2016,25.01,31.17,29.555,5.428492902,123.9559543,1015.8,78,10.91749185,75
5.78E+15,Light Rain,lr,E,2016-10-28 16:35:48.259110+00:00,10/28/2016,24.9475,31.0175,29.245,3.644140475,95.66195713,1013.94,77,9.649894615,75
5.17E+15,Heavy Rain,hr,ESE,2016-10-29 16:37:47.210830+00:00,10/29/2016,24.454,29.04,27.115,3.056334021,112.1667223,1014.75,85,10.46326951,77
5.75E+15,Heavy Rain,hr,ENE,2016-10-30 16:37:47.587910+00:00,10/30/2016,24.194,29.918,29.155,3.01281704,71.44620771,1016.41,82,15.94935576,77
6.27E+15,Heavy Rain,hr,NNE,2016-10-31 16:42:47.198670+00:00,10/31/2016,24.368,29.916,27.37,2.747014535,18.1946927,1016.875,87,9.750556749,77
6.06E+15,Heavy Rain,hr,NW,2016-11-01 16:38:47.613900+00:00,11/1/2016,24.172,30.158,26.92,3.781055674,315.2241112,1016.435,88,8.092117037,77
4.99E+15,Heavy Rain,hr,N,2016-11-02 16:39:47.683300+00:00,11/2/2016,24.482,30.452,28.775,4.257730727,2.769508388,1009.175,80,11.09768949,77
5.01E+15,Heavy Rain,hr,N,2016-11-03 16:40:48.998720+00:00,11/3/2016,24.3275,29.9575,29.52,5.088884822,357.9612683,1009.765,78,13.8497425,77
6.75E+15,Light Rain,lr,SE,2016-11-08 16:48:46.865010+00:00,11/8/2016,24.932,30.748,30.61,5.324058194,135.9981098,1016.39,81,7.519523483,75
5.10E+15,Light Rain,lr,ESE,2016-11-09 16:59:47.717970+00:00,11/9/2016,24.678,31.168,30.24,3.534727789,111.0468546,1016.455,78,7.565815637,75
6.70E+15,Light Rain,lr,WNW,2016-11-10 17:01:47.696280+00:00,11/10/2016,25.038,31.964,31.645,2.487504259,298.8654406,1016.25,73,10.51919291,75
5.82E+15,Light Rain,lr,ESE,2016-11-11 17:01:47.800630+00:00,11/11/2016,24.774,31.504,30.37,3.742556613,113.6493578,1016.105,74,6.317170226,75
6.68E+15,Showers,s,E,2016-11-12 17:03:48.569180+00:00,11/12/2016,24.878,31.974,31.2,4.527345574,100.5883732,1015.41,68,10.85131582,73
5.57E+15,Heavy Rain,hr,E,2016-11-13 17:08:47.958540+00:00,11/13/2016,24.624,31.568,30.37,3.936951327,94.64136,1015.415,74,10.27002307,77
6.45E+15,Showers,s,E,2016-11-14 17:11:47.452560+00:00,11/14/2016,24.746,32.334,30.855,3.712100946,79.97556296,1014.555,72,11.18468146,73
6.51E+15,Showers,s,E,2016-11-15 17:14:48.420890+00:00,11/15/2016,24.948,31.98,30.82,3.069095102,86.58744754,1014.125,74,11.09302921,73
5.22E+15,Showers,s,WNW,2016-11-16 17:16:51.536770+00:00,11/16/2016,24.88,32.288,30.8,2.86079584,296.856874,1014.01,64,12.08722312,73
5.43E+15,Light Rain,lr,E,2016-11-17 17:28:48.273300+00:00,11/17/2016,24.968,30.786,29.37,2.665274796,101.1485167,1012.73,72,9.211827925,75
5.73E+15,Showers,s,ESE,2016-11-18 17:30:47.615750+00:00,11/18/2016,25.334,30.732,29.81,4.960992641,123.0923002,1012.555,77,10.0233387,73
6.62E+15,Heavy Rain,hr,NE,2016-11-19 17:31:49.578740+00:00,11/19/2016,25.144,32.384,32.23,3.981833639,52.89513583,1014.075,78,10.28307186,77
6.50E+15,Light Rain,lr,N,2016-11-20 16:20:53.283260+00:00,11/20/2016,24.954,29.8,27.48,2.21560892,1.943751218,1013.275,84,7.000989223,75
6.31E+15,Light Rain,lr,ESE,2016-11-21 16:24:47.755540+00:00,11/21/2016,24.95,30.182,27.66,3.680999852,109.7808852,1013.29,85,5.505970134,75
6.57E+15,Light Rain,lr,SE,2016-11-22 13:25:47.963480+00:00,11/22/2016,25.008,30.776,30.89,6.047086759,138.7980708,1014.85,83,6.561369104,75
